transaction_id,user_id,date,amount,merchant,type,status,fee
97697564-59ed-480b-a7f6-373410a3a0df,dfd4fd82-f55b-43c1-a879-563051d56039,2026-05-15 02:47:31,21730.52,Self/Peer,Transfer,Successful,325.96
df7bcb72-5593-466e-859b-a4cb41bcd193,7aea1d95-cbec-468f-b773-16243975d770,2026-03-08 21:03:01,3462.67,Self/Peer,Airtime,Successful,0.0
56c969ce-cac5-4e87-94f2-6401d5545667,7aea1d95-cbec-468f-b773-16243975d770,2026-03-24 04:02:56,468.89,Netflix,Bill payment,Successful,7.03
f0c62775-ea27-4ec8-bd7a-3b0f01926f46,7aea1d95-cbec-468f-b773-16243975d770,2026-04-02 11:02:01,4191.8,Self/Peer,Savings,Successful,0.0
a755258f-ef10-4c00-8ee7-aeb877d343af,7aea1d95-cbec-468f-b773-16243975d770,2026-04-16 08:02:29,3327.73,Self/Peer,Savings,Successful,0.0
e0d00139-bd7c-4b78-94f7-6d2807039bbd,7aea1d95-cbec-468f-b773-16243975d770,2026-04-28 09:01:43,2660.68,Self/Peer,Airtime,Successful,0.0
e94606dd-93d7-4927-874e-531227de3e6e,7aea1d95-cbec-468f-b773-16243975d770,2026-06-13 03:03:17,809.25,Self/Peer,Deposit,Successful,0.0
1b639838-5a1a-4af6-8871-789f892db96a,a97ebfd6-f5bd-4e15-8c9a-a47280f68e48,2026-04-18 19:41:02,4968.72,Spotify,Card payment,Successful,0.0
01bd6d27-33f2-48ef-9933-15c02cfb2982,a97ebfd6-f5bd-4e15-8c9a-a47280f68e48,2026-05-04 14:41:56,4692.34,Airtel,Bill payment,Successful,70.39
8f1c66ea-c68d-44f3-ab62-9f0618f41480,a97ebfd6-f5bd-4e15-8c9a-a47280f68e48,2026-05-30 22:41:42,4858.35,Self/Peer,Deposit,Successful,0.0
2ebbfaab-1aa4-40f7-9522-2c5561188a8f,5341da9f-c190-429e-8b60-791ea8a1ccd8,2026-06-27 18:35:57,2981.62,Self/Peer,Airtime,Successful,0.0
d8f8798e-6b62-43e8-a8d2-c8cfd11ecd2c,0a204372-593c-4365-9740-234ed7270d03,2026-04-21 13:45:15,2776.86,Self/Peer,Savings,Successful,0.0
f355451e-07a3-47f9-bf2f-4a6ab674df1e,0a204372-593c-4365-9740-234ed7270d03,2026-05-02 22:44:59,5042.23,Self/Peer,Transfer,Successful,75.63
c6522d77-e6e3-4331-a5c7-11e8cff2d2d3,0a204372-593c-4365-9740-234ed7270d03,2026-05-10 05:44:43,2605.56,Starlink,Card payment,Successful,0.0
6484f990-6129-491d-8875-e2bd4b353954,0a204372-593c-4365-9740-234ed7270d03,2026-05-27 23:45:04,4308.53,Airtel,Card payment,Successful,0.0
e3840478-299b-411d-9713-3b12d0179ef0,0a204372-593c-4365-9740-234ed7270d03,2026-06-26 17:45:13,4918.53,Self/Peer,Savings,Successful,0.0
4e76f162-2a8d-46e2-b7a7-ec5746eb361d,42d47173-5a88-4840-940e-070e9ad261c7,2026-02-21 20:32:12,26886.59,Self/Peer,Transfer,Successful,403.3
bfe6a139-2ca0-400b-bf5a-1ab0c84d533d,42d47173-5a88-4840-940e-070e9ad261c7,2026-02-23 09:32:35,670.11,Uber,Bill payment,Successful,10.05
5b166273-6377-4a45-a821-e7cbd44f8aed,42d47173-5a88-4840-940e-070e9ad261c7,2026-03-03 14:33:04,604.32,Self/Peer,Savings,Successful,0.0
6144d592-162d-456b-a2b3-e61be8174edc,42d47173-5a88-4840-940e-070e9ad261c7,2026-03-14 09:32:15,932.5,Self/Peer,Deposit,Successful,0.0
4dd250c5-db7c-4d03-b904-fadaae45c0d3,42d47173-5a88-4840-940e-070e9ad261c7,2026-03-24 05:31:55,2299.04,Self/Peer,Deposit,Successful,0.0
30dcaded-8e84-46ab-bb9f-daf78ead730f,42d47173-5a88-4840-940e-070e9ad261c7,2026-04-06 09:33:41,1998.83,Self/Peer,Savings,Successful,0.0
6b04f3fe-50ba-4c70-a03b-f5bd372650fa,42d47173-5a88-4840-940e-070e9ad261c7,2026-04-19 01:32:37,3740.66,Self/Peer,Deposit,Successful,0.0
f5e3666a-10f2-4845-be79-289de4560569,d1415e61-5691-4706-9af8-3456a03b5970,2026-01-13 09:32:47,1869.39,Self/Peer,Transfer,Successful,28.04
d40fe10e-4e26-439a-8baa-6ad0f111a3a4,d1415e61-5691-4706-9af8-3456a03b5970,2026-02-08 18:33:55,11644.87,Self/Peer,Transfer,Successful,174.67
102d562b-c904-4340-952e-f1c9fae9ecd4,d1415e61-5691-4706-9af8-3456a03b5970,2026-02-20 17:33:38,387.41,Self/Peer,Airtime,Successful,0.0
70e3913c-da63-4397-a94b-2a46cb41986a,d1415e61-5691-4706-9af8-3456a03b5970,2026-02-23 13:32:46,928.99,Self/Peer,Airtime,Successful,0.0
24d29b31-565a-4f54-9dd9-73bec4dc8249,d1415e61-5691-4706-9af8-3456a03b5970,2026-04-01 12:34:00,3272.76,Starlink,Card payment,Successful,0.0
50796539-a32c-4914-8494-e250db2bba88,55509aff-f2d2-4194-9b5d-bc1e0c4b4e80,2026-06-02 23:22:50,554.9,Self/Peer,Deposit,Successful,0.0
9bb799d6-29c1-426c-bb20-db4975b22491,55509aff-f2d2-4194-9b5d-bc1e0c4b4e80,2026-06-16 07:22:40,670.5,Self/Peer,Savings,Successful,0.0
ff7ed2d2-1da1-4a02-8cd8-fd8d8dc72f1a,55509aff-f2d2-4194-9b5d-bc1e0c4b4e80,2026-06-27 10:21:17,650.49,MTN,Bill payment,Successful,9.76
63fa7d97-843e-4e58-b385-7c877cf472ce,92e9770c-383f-4d1c-b22e-f2fdc2f555ce,2026-04-17 19:48:16,4305.78,Self/Peer,Deposit,Successful,0.0
046a6289-e3d6-4d1d-aa2d-1ccf119e16bc,92e9770c-383f-4d1c-b22e-f2fdc2f555ce,2026-04-23 23:48:44,4358.22,Self/Peer,Deposit,Successful,0.0
498fcee3-b10b-4ce6-ada7-3c3b88d2c627,92e9770c-383f-4d1c-b22e-f2fdc2f555ce,2026-05-30 05:49:08,2496.03,Starlink,Card payment,Successful,0.0
c7cc6037-de44-4896-878d-f3951f203b0c,92e9770c-383f-4d1c-b22e-f2fdc2f555ce,2026-06-12 15:48:26,3223.0,Shoprite,Card payment,Successful,0.0
e380863c-e835-4721-9590-61309177f595,644751aa-11a2-4377-aa21-1539c19cea40,2026-04-16 09:42:48,2431.75,Self/Peer,Deposit,Successful,0.0
5cdc1b10-f59c-471f-be92-36cb23cfac87,644751aa-11a2-4377-aa21-1539c19cea40,2026-06-10 18:42:31,3767.83,Self/Peer,Deposit,Successful,0.0
311b7d87-bce7-4990-83ea-060cfa85c74d,644751aa-11a2-4377-aa21-1539c19cea40,2026-06-17 17:43:54,23804.17,Self/Peer,Transfer,Failed,357.06
b7fe6716-2f2b-4e83-a276-e03f40abcb58,7292521d-360d-4f47-93d9-e1059965deca,2026-03-14 15:20:29,2608.09,MTN,Card payment,Successful,0.0
325a2e90-f307-418c-9361-2c107d86168a,7292521d-360d-4f47-93d9-e1059965deca,2026-04-01 17:20:45,322.2,Self/Peer,Airtime,Successful,0.0
a41c4a6f-b955-4a83-895a-cdbb592af8a1,7292521d-360d-4f47-93d9-e1059965deca,2026-04-22 17:21:14,4051.5,Uber,Card payment,Successful,0.0
409f9e40-182d-4e72-b949-b194de03a3e6,7292521d-360d-4f47-93d9-e1059965deca,2026-04-29 19:21:50,1949.91,Self/Peer,Deposit,Successful,0.0
43264c8e-c63e-4c95-be11-1aa95af13f6d,7292521d-360d-4f47-93d9-e1059965deca,2026-05-16 15:21:13,3478.78,Self/Peer,Airtime,Successful,0.0
363ab413-d82d-4497-8ea1-4120409f3574,7292521d-360d-4f47-93d9-e1059965deca,2026-05-22 15:20:46,4978.59,Self/Peer,Deposit,Successful,0.0
e2fce044-6507-4218-933e-33357aa473ad,7292521d-360d-4f47-93d9-e1059965deca,2026-05-28 15:21:41,2670.82,Self/Peer,Deposit,Successful,0.0
6d4a77a5-de90-42d8-8171-1c53b08cd13e,0f1a5698-b220-4547-ac47-05e3a9efca07,2026-06-05 18:13:50,4500.56,Shoprite,Bill payment,Successful,67.51
2b1a5c83-affb-4337-9687-110eafd2aefa,0f1a5698-b220-4547-ac47-05e3a9efca07,2026-06-13 06:13:49,2484.74,Jumia,Card payment,Successful,0.0
664c4df1-92ca-4ff7-8f45-7e81f4a3f5da,0f1a5698-b220-4547-ac47-05e3a9efca07,2026-06-17 22:13:32,2420.45,Self/Peer,Deposit,Successful,0.0
63b3db6d-9f02-4b58-9893-b3f194c38151,0f1a5698-b220-4547-ac47-05e3a9efca07,2026-06-26 10:13:26,1617.88,Uber,Card payment,Successful,0.0
942879d3-d15b-490a-891e-3570f0675704,cd5d9513-cc1c-4710-859d-999056edd167,2026-06-28 00:16:58,2922.42,Self/Peer,Deposit,Successful,0.0
11cb65bf-dcc0-4c15-b36d-cb556e9a3d36,8e62cc40-a478-4de1-8cf4-a3cd74abb463,2026-04-07 20:33:50,2430.57,Self/Peer,Airtime,Successful,0.0
40c417c2-c56d-4dcd-9292-ffc1d151a047,8e62cc40-a478-4de1-8cf4-a3cd74abb463,2026-04-14 09:32:32,1434.56,Self/Peer,Savings,Successful,0.0
d65f299e-967e-4820-9773-65bbef536246,8e62cc40-a478-4de1-8cf4-a3cd74abb463,2026-06-06 12:32:45,1416.5,Self/Peer,Airtime,Successful,0.0
546f85c8-0e54-46dd-8531-20334916dce8,8e62cc40-a478-4de1-8cf4-a3cd74abb463,2026-06-15 08:32:26,49311.67,Self/Peer,Transfer,Successful,739.68
ad103a36-aba2-4cfe-ade0-c5d2b740e192,3ffd332c-e6b3-4ab2-a888-b9148895833e,2026-02-06 05:11:55,3905.82,Shoprite,Card payment,Successful,0.0
ad6273e1-2a68-41ca-baa2-d8d55e86bac0,3ffd332c-e6b3-4ab2-a888-b9148895833e,2026-03-05 17:10:57,3764.98,Self/Peer,Transfer,Successful,56.47
87e58cc9-3c73-40df-8d5f-ad041e9a2bd0,0c258bc1-04c1-40b4-bfe2-6ea6dfcca2c8,2026-02-06 01:42:12,2147.81,Self/Peer,Airtime,Successful,0.0
d6f655b1-4b1a-4a50-99e4-9ec3cac62034,72da15f3-7ace-4832-b73c-957a3b492d31,2026-05-09 17:00:20,1445.92,Self/Peer,Airtime,Successful,0.0
43dfebd0-03b0-4393-a686-8523ebba03fe,72da15f3-7ace-4832-b73c-957a3b492d31,2026-06-15 05:58:57,1807.44,Airtel,Card payment,Successful,0.0
bd9993a0-7362-4e84-a247-d15b0b4c5903,72da15f3-7ace-4832-b73c-957a3b492d31,2026-06-19 10:59:34,2331.62,Shoprite,Card payment,Successful,0.0
758c054b-a22e-4700-8707-1fed7714c182,99c6de33-0342-431b-9a91-a38bc4f1b914,2026-02-26 20:32:30,12159.57,Self/Peer,Transfer,Successful,182.39
6d8a3c72-3ea2-4da3-8454-042aabb16f14,99c6de33-0342-431b-9a91-a38bc4f1b914,2026-04-14 13:32:01,3970.77,Airtel,Bill payment,Successful,59.56
51824d69-7d50-4e2a-9717-b86e86174b8d,99c6de33-0342-431b-9a91-a38bc4f1b914,2026-04-19 18:32:02,1875.28,Self/Peer,Airtime,Successful,0.0
6664e416-4f0a-409d-b7f8-51304b73afd3,db07a229-9500-4307-a077-92f621417282,2026-04-11 20:12:53,3304.84,Self/Peer,Savings,Successful,0.0
d409deac-6beb-4511-9a59-726b15cb8907,db07a229-9500-4307-a077-92f621417282,2026-04-16 15:12:31,2029.08,Shoprite,Bill payment,Successful,30.44
9ff8e370-d46e-41db-ad97-21b27017c16d,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-03-20 07:16:28,797.83,Self/Peer,Airtime,Successful,0.0
eb7a208d-acc2-41e7-92ce-446cc9cf9d99,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-04-29 12:15:58,4103.92,Self/Peer,Airtime,Successful,0.0
f8b21931-4cd1-4e05-ad27-c9b51b8f7a7a,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-05-05 21:15:07,2378.88,Self/Peer,Deposit,Successful,0.0
5a325601-027f-40da-8fa7-fa4359526508,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-05-07 14:16:04,35181.23,Self/Peer,Transfer,Successful,527.72
8e98d1cd-26c2-40bc-b498-41fc9ca17abc,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-05-11 22:16:01,45897.59,Self/Peer,Transfer,Successful,688.46
48ffa3d1-4a48-4662-8cc7-e6cd9fcf7278,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-05-14 22:15:31,1674.59,MTN,Card payment,Successful,0.0
6573257f-86d3-421f-9079-ec111798be0d,322f97cd-5444-47de-99bd-c8a94a4ef10b,2026-06-16 17:15:52,2364.63,Self/Peer,Airtime,Successful,0.0
fc0cadc8-7c0b-4fcf-9514-97406ecae998,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-01-26 05:48:54,1474.19,Self/Peer,Savings,Successful,0.0
cbb83d50-bec2-4c38-b558-e5196121ae2b,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-02-09 23:49:38,4722.89,Self/Peer,Savings,Successful,0.0
1c041e70-caca-4a27-b80d-d4449a13b9ca,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-03-26 07:48:12,4949.73,Self/Peer,Deposit,Successful,0.0
f8bbbb33-2717-4a02-97fe-13a9c5b41c34,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-04-08 09:49:41,3847.02,Self/Peer,Deposit,Successful,0.0
eff4b064-9102-4e5b-89c1-63f7f53207f7,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-04-09 23:48:04,25398.04,Self/Peer,Transfer,Successful,380.97
0c989cd8-b66a-4b56-bd38-52b32a28b645,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-04-20 18:48:42,3390.94,Bolt,Bill payment,Successful,50.86
7f55634f-305c-4cc8-b926-22190d342ceb,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-04-28 16:49:22,20375.08,Self/Peer,Transfer,Failed,305.63
a9981178-2d2c-472b-a3f9-835cf08efec7,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-05-12 13:48:02,862.12,Jumia,Card payment,Successful,0.0
b5ba0ddb-f982-4541-9653-9b92c7bc0c34,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-05-14 23:49:39,1216.71,Shoprite,Bill payment,Successful,18.25
32f5a61d-254e-4125-8eb8-bc961ce452ab,3216d7fb-7986-463e-ba9a-8de6b07af64d,2026-06-06 12:48:36,42532.05,Self/Peer,Transfer,Successful,637.98
2b436673-e6e4-4fc7-807c-74c4eb9e7764,9599c35c-be61-4416-acf4-e88a4ff932db,2026-06-04 13:01:55,1287.02,Self/Peer,Savings,Successful,0.0
929f9e2f-e792-4c63-a2cc-823105b8d981,1568d53a-59fe-446e-96a6-c9b8ed480155,2026-04-24 00:15:44,4441.74,Uber,Bill payment,Successful,66.63
26b47007-d2df-44c1-b24d-a5fc8465ab54,a14f0ab8-7556-4552-ade1-6e86561a9128,2026-01-09 20:07:40,16861.23,Self/Peer,Transfer,Successful,252.92
8320b85e-991e-4626-9862-e1ceff087b27,2dc0019b-10c2-4264-9c6f-2ec01b99ec6c,2026-03-25 02:06:53,39641.03,Self/Peer,Transfer,Successful,594.62
15c77b8d-2041-48a6-adf5-949737c4e16a,2dc0019b-10c2-4264-9c6f-2ec01b99ec6c,2026-04-08 22:06:02,677.6,Self/Peer,Savings,Successful,0.0
b1acb127-f4c5-443b-83b0-b7f4be739c20,6666cc7d-7363-407b-8d1c-c387f1f8b498,2026-06-12 10:12:22,1812.62,Jumia,Card payment,Successful,0.0
e7995793-279b-483f-8048-c4e123d2c4ba,6666cc7d-7363-407b-8d1c-c387f1f8b498,2026-06-22 23:12:32,537.87,Self/Peer,Deposit,Successful,0.0
32a31c85-db3a-418f-8327-d9eb3e9d18ed,78fef68b-ec2e-4ded-9d6a-644eeebf7c6f,2026-06-22 18:19:11,4509.92,Self/Peer,Savings,Successful,0.0
608bd4b7-515b-40db-9b1d-ab1f4f1ac6e1,57c6fa35-4820-4d61-8d4e-6155b1b1eda2,2026-06-20 12:18:44,3288.99,Self/Peer,Deposit,Successful,0.0
21eab729-52eb-487c-9518-0526b41fbded,57c6fa35-4820-4d61-8d4e-6155b1b1eda2,2026-06-29 11:17:22,3414.13,Shoprite,Bill payment,Successful,51.21
714c2fcb-b7b0-4bf3-b606-9b0ad521338f,6b6d74e4-a781-48bd-a122-1106371640a8,2026-06-18 17:01:51,4099.96,Self/Peer,Deposit,Successful,0.0
fd9628e6-134c-4b4a-beeb-524b407d5875,ba95289f-66fb-4fad-8d21-78b34b73a16d,2026-03-15 23:57:26,1376.89,Self/Peer,Deposit,Successful,0.0
8f801f54-4b6f-4522-b554-893fdee9f25d,ba95289f-66fb-4fad-8d21-78b34b73a16d,2026-03-23 13:56:33,2504.79,Self/Peer,Savings,Successful,0.0
ae58ce6d-d7dc-4f8c-a51f-60934f860504,ba95289f-66fb-4fad-8d21-78b34b73a16d,2026-04-14 18:56:18,4754.36,Self/Peer,Deposit,Successful,0.0
3ea0b32f-b7cb-4cc1-9624-190d01d07847,ba95289f-66fb-4fad-8d21-78b34b73a16d,2026-05-08 06:56:52,1950.37,Self/Peer,Airtime,Successful,0.0
5e1e95f0-237f-49f1-802a-fa37d0517328,ba95289f-66fb-4fad-8d21-78b34b73a16d,2026-05-16 12:56:08,1754.33,Self/Peer,Airtime,Successful,0.0
69a51d91-c6ba-442b-88bc-bcfed0774af5,78fcde9d-e31d-4dc1-a3e8-8d39593e975a,2026-06-29 03:06:16,2730.08,Self/Peer,Savings,Successful,0.0
c8245f02-2cdf-497f-92ec-5b3d637eee73,725d5d27-fb55-43b7-a652-d16f4671b78f,2026-04-24 11:15:08,140.15,Self/Peer,Deposit,Successful,0.0
c904bc1f-b26f-427f-88eb-7b4f84e47a32,725d5d27-fb55-43b7-a652-d16f4671b78f,2026-04-28 01:15:37,4900.27,MTN,Card payment,Successful,0.0
ec6fa310-abec-430c-8b35-6ae3d879bb0e,712911a7-1928-447e-9a31-54b0b4031712,2026-02-20 13:53:00,42000.34,Self/Peer,Transfer,Successful,630.01
151b900a-dae9-4940-8840-54e70a4c4d8d,35f7e7af-b8d0-45b1-a064-58157c9f54a6,2026-06-05 17:45:15,3925.67,Self/Peer,Savings,Successful,0.0
4f522c84-c9e5-4017-9c56-670278e78ec5,35f7e7af-b8d0-45b1-a064-58157c9f54a6,2026-06-26 17:45:16,1752.22,Bolt,Bill payment,Successful,26.28
98858948-a14a-4118-9cc3-a6be06ad010a,42857003-1fa5-48ba-b12c-f759dac8234c,2026-05-10 03:07:31,4825.67,Self/Peer,Airtime,Successful,0.0
9a2fa68f-eea7-4a05-b96e-664a3c395fe8,2158bf98-cf3c-43f4-a7ed-4783c1bda100,2026-03-27 19:11:53,3263.06,Self/Peer,Savings,Successful,0.0
c2e8a304-34a2-48ad-95d7-c2520e1126f6,2158bf98-cf3c-43f4-a7ed-4783c1bda100,2026-04-02 10:11:10,4868.16,Self/Peer,Airtime,Successful,0.0
ba63aa25-cbcb-4ac0-847e-b4b776b4606d,2158bf98-cf3c-43f4-a7ed-4783c1bda100,2026-04-05 04:10:43,2297.52,Self/Peer,Deposit,Successful,0.0
172445cd-2f4b-4c4d-b74c-966157c0cd26,2158bf98-cf3c-43f4-a7ed-4783c1bda100,2026-05-07 21:10:29,746.95,Shoprite,Card payment,Successful,0.0
21d2a168-7367-44d1-86da-01fd6f4a5880,2158bf98-cf3c-43f4-a7ed-4783c1bda100,2026-05-10 18:10:57,4164.66,Self/Peer,Deposit,Successful,0.0
b5e08fb2-5d79-4708-9f03-c161c3dc5c16,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-02-19 20:15:44,1618.41,Spotify,Card payment,Successful,0.0
960c137e-02f8-46a4-b762-c21dc9c08a1a,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-02-23 21:15:35,1826.52,Bolt,Bill payment,Successful,27.4
a0ff9ea5-4ed7-4091-8927-4a02242575d6,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-03-02 04:15:01,2597.6,Self/Peer,Savings,Successful,0.0
42eb1122-e719-4247-83d9-29738aed4770,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-04-09 07:16:07,21656.26,Self/Peer,Transfer,Successful,324.84
eaa17a39-6096-4920-b512-f8b349e5afaf,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-04-11 09:16:06,3276.83,Airtel,Card payment,Successful,0.0
a7380fc0-8ca0-4b87-a7ed-010f56f383e3,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-04-28 13:16:09,4702.12,Self/Peer,Savings,Successful,0.0
89c53e2d-7fbc-4e9f-880c-a76465cd27c5,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-05-02 20:16:32,30991.94,Self/Peer,Transfer,Successful,464.88
3d2ed5bc-0110-43ce-829d-326a5198eb94,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-05-11 19:15:32,43107.31,Self/Peer,Transfer,Successful,646.61
3c6bc41c-06a4-4d91-9c45-60ec7fe313ef,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-06-13 10:15:37,49741.13,Self/Peer,Transfer,Successful,746.12
dd9bfd6b-2b7b-4a64-817a-2223beebfd0e,fbd34a45-822a-4781-91f8-ecb385d401c0,2026-06-23 18:16:05,1106.92,Self/Peer,Savings,Successful,0.0
40dd5838-1667-47b9-9785-c53f4240e046,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-03-22 11:44:52,197.2,Airtel,Card payment,Successful,0.0
0f0133f5-d682-45aa-a913-06fb44c15d52,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-04-22 05:43:15,2137.23,Self/Peer,Airtime,Successful,0.0
8b6e9cc5-a893-455b-9763-9e801d130b2a,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-05-11 04:43:45,4946.36,Self/Peer,Deposit,Successful,0.0
8390b091-b2ea-4593-b197-9e43fc240416,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-05-22 02:43:11,3495.88,Uber,Bill payment,Successful,52.44
382e1646-0767-45d5-9dc7-8f5b0c5b89c7,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-06-02 14:44:44,1731.42,Self/Peer,Airtime,Successful,0.0
4f92ca4a-0a22-4ace-a8c0-82441a773df2,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-06-16 19:43:08,3206.35,Uber,Bill payment,Successful,48.1
185f7c65-30c7-4444-b1c4-f896ab20db6e,76a507a8-2bdf-4a65-be55-0999b1f34499,2026-06-26 18:44:06,114.1,MTN,Card payment,Successful,0.0
61b2a866-7da9-4d3b-94e4-84808c9744a5,1c9495a3-d04e-4e5f-ada6-a640a881ee83,2026-03-13 08:58:15,31858.28,Self/Peer,Transfer,Successful,477.87
371ad731-6e56-444d-a192-128ba8c679e9,1c9495a3-d04e-4e5f-ada6-a640a881ee83,2026-03-20 23:57:16,4645.24,Jumia,Bill payment,Successful,69.68
096c38b4-306c-4e2a-be32-2f6b07cc3582,1c9495a3-d04e-4e5f-ada6-a640a881ee83,2026-03-27 06:57:47,3314.51,Uber,Bill payment,Successful,49.72
9b920b36-4d17-461e-9278-32b293f63a1d,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-05-05 13:59:50,306.44,Self/Peer,Airtime,Successful,0.0
90b04ed4-41d8-46dd-82a9-245d8545e76b,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-05-06 15:01:05,28920.61,Self/Peer,Transfer,Successful,433.81
7a80da4e-0396-4305-91f4-a709de8b3a2c,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-05-17 07:59:30,1765.42,Self/Peer,Airtime,Successful,0.0
894301a1-6c20-4899-abcf-23e0114bca30,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-05-19 17:00:10,48807.68,Self/Peer,Transfer,Successful,732.12
aa8c86b4-2700-4b17-958b-0d5728415bf8,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-05-21 21:00:46,2813.49,Self/Peer,Airtime,Successful,0.0
fdf04490-c8c9-47d8-a83e-37f9a3b77052,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-06-02 04:59:56,865.38,Self/Peer,Savings,Successful,0.0
92bee927-c5df-40fb-9e01-271e44830a3c,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-06-06 04:59:27,3892.59,Self/Peer,Airtime,Successful,0.0
fb8368be-81c5-4785-b732-8ee56f297670,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-06-07 05:00:29,2679.49,Uber,Card payment,Successful,0.0
cb617974-821e-4b43-8b97-3c184b98ba60,07bb41fb-cfae-473b-a328-b24958b56e5b,2026-06-23 17:00:57,1744.69,Self/Peer,Airtime,Successful,0.0
afa79152-15b6-4613-9ee8-10d266bcc3e6,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-03-07 20:24:00,2979.73,Self/Peer,Airtime,Successful,0.0
cc3fd476-70c0-4370-b0aa-822f9a8f88e6,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-04-02 12:24:39,2217.67,Uber,Bill payment,Successful,33.27
b7fd49ff-3278-4a61-9af4-5d253d68bf9e,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-04-18 10:23:26,3046.8,MTN,Bill payment,Successful,45.7
2b999774-68a6-4d7a-9105-4c9d566b7e00,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-04-22 01:24:00,4322.81,Self/Peer,Savings,Successful,0.0
ab2106d0-7956-437d-b01e-a93df80be9ef,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-04-24 00:23:44,1566.54,Bolt,Bill payment,Successful,23.5
60e9668e-cb8a-4850-a3bb-9c2b153b8159,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-06-06 12:25:12,4623.41,DSTV,Bill payment,Successful,69.35
17d1d4a7-c0ad-4393-afd1-d4594fbb7ea0,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,2026-06-16 11:24:45,2289.22,Self/Peer,Savings,Successful,0.0
0446d234-826b-4940-86ee-124656b5cd53,a680125d-5340-4c29-a8fa-fd528cd7d5be,2026-04-07 03:04:49,2336.27,Self/Peer,Deposit,Successful,0.0
e7f56fc1-e0d7-43a2-93a9-1618b690ede2,a680125d-5340-4c29-a8fa-fd528cd7d5be,2026-06-05 04:05:35,4674.62,Self/Peer,Deposit,Successful,0.0
9b9e4513-c5b7-45f8-93ff-d8f70307dcd4,a680125d-5340-4c29-a8fa-fd528cd7d5be,2026-06-17 14:04:24,2179.05,Self/Peer,Airtime,Successful,0.0
b7b7bd32-c9ef-46a1-bad3-96030c110a24,a680125d-5340-4c29-a8fa-fd528cd7d5be,2026-06-25 21:05:22,1426.21,Jumia,Bill payment,Successful,21.39
df84909f-542c-4813-b3c2-465a3694d0b5,a680125d-5340-4c29-a8fa-fd528cd7d5be,2026-06-29 10:03:57,1562.02,Self/Peer,Airtime,Successful,0.0
0f1fb0bf-9827-4572-817b-70d8e512fd6f,8b097dd2-8f19-43b9-919b-13488b73e4e4,2026-01-19 19:31:57,1450.61,Starlink,Card payment,Successful,0.0
1ecc5169-c513-4f3c-b34c-553bd1836070,49955fc4-4082-4bd7-ae46-7043bb9614b8,2026-03-20 00:41:37,2463.6,Self/Peer,Savings,Successful,0.0
a3367d26-0a3e-40af-ab59-57c4b9e11141,49955fc4-4082-4bd7-ae46-7043bb9614b8,2026-03-30 20:41:51,2962.45,Netflix,Bill payment,Successful,44.44
