account_id,user_id,account_type,account_created,kyc_level,status
98e98704-057e-4d2b-a940-599d224f9cd3,43c9f7c7-888e-4be5-ac93-a7e3c01fa9c7,Checking,2026-03-03 19:14:17,Tier 1,Active
511c5912-a635-4bec-bc81-31969cef9e7f,f14e5292-704d-4fcd-855a-32083c8464a6,Checking,2026-05-05 01:49:37,Tier 3,Active
80cf84ec-59e5-4888-b482-4bfc0f962dfd,d8437b9e-8fc5-48eb-a7ef-bbf2dc67a9a6,Checking,2026-06-20 17:53:00,Tier 1,Active
2753f894-5223-4372-8529-b64236d2b5b5,9776b41e-7b81-4310-aff2-c011a3f09a2d,Savings,2026-06-06 14:54:52,Tier 3,Active
0b528d18-a026-4b58-bf69-6b30390d6205,fe5d2fa7-a2aa-4be2-b21e-b981d5d38e1b,Checking,2026-06-30 21:49:42,Tier 1,Dormant
ab716988-9a3d-4c74-bb4b-a9db836d5bd6,9f2f9d0b-5b48-47ee-b49c-1c67699696fc,Savings,2026-01-20 15:25:32,Tier 2,Dormant
cf86749f-7721-4a8a-8a18-a073fc7a0844,a4dbbacf-0906-431b-b51e-303a5725f25f,Checking,2026-02-07 23:53:19,Tier 1,Active
7cbab549-b7d3-451e-8b18-60437ed9c9cc,1e3be873-8165-47ea-a712-c56485aa6e16,Checking,2026-01-27 07:22:51,Tier 2,Active
5d4f9c3a-fcce-4622-bf10-e1a6b35abff5,5a20b986-e710-4892-9508-fe61d906d190,Checking,2026-03-24 20:46:37,Tier 3,Dormant
d6d125f7-da7c-45ba-a8e7-38cb17926386,deb6b339-134c-494d-8643-072747fc01e5,Checking,2026-02-01 20:11:30,Tier 3,Active
f85e8feb-4281-45ec-8c97-098155ab0621,2c591f39-19fd-482f-b2d5-24ba8772ccd1,Checking,2026-06-29 21:29:55,Tier 2,Active
0ae77454-5f61-42d3-a934-1fc422d4a419,528d6f04-2039-423c-a328-3f5e7b3b932c,Checking,2026-02-13 09:44:40,Tier 1,Active
bcb25188-205e-42b3-812e-07539123e784,e4c95e0d-5fed-43ef-87d3-6d3951075f77,Savings,2026-04-21 17:39:29,Tier 2,Active
c75de567-ba4e-4978-8d7d-9e357ca5ee20,ebfb431a-fdd4-439b-937d-88e5c9c9ea83,Savings,2026-02-16 15:58:32,Tier 3,Active
9156dee2-1d2f-47aa-90a6-c47e5d12bac8,69bb2fea-7df6-41d9-a28d-e87f2466ad2a,Savings,2026-06-01 09:46:36,Tier 2,Active
472a1fa6-2cba-401d-8d2c-756c7317f118,6dcbc7c3-3073-467f-baaa-295eb65b6820,Savings,2026-06-13 20:48:29,Tier 1,Active
8c8568a5-934d-4273-a9e6-9a424800075f,4638c414-e45a-4306-ad1c-0bb978c2f91e,Checking,2026-01-03 10:51:56,Tier 1,Active
439b3c88-320c-496d-9047-21c3d8469bc1,21b0c4fd-7c26-4a1d-b36d-d27dff74116f,Checking,2026-03-11 10:33:11,Tier 3,Dormant
574a201d-5bb1-4e81-9a9a-ebc23d2fab28,18590833-a796-467a-9110-330e3ecfa534,Checking,2026-05-30 10:33:17,Tier 2,Active
4fe6d5bd-de89-4670-a7c3-281aa45ca845,1badadbe-f354-46c2-9861-23169e1ca75e,Checking,2026-03-02 04:40:56,Tier 2,Active
b801b6ed-da3a-48b0-9eef-536cf5a23102,32e6581e-f2a8-4ac0-a75c-f5499f190cc5,Checking,2026-05-05 13:20:40,Tier 2,Active
0af95d4e-9a80-4296-aad6-ec2d555225ff,8a199691-aa68-4906-b145-7eccde4e0c6e,Checking,2026-03-15 00:36:38,Tier 3,Active
8564f2ae-4a5c-434b-af06-c88f0dc85a01,7f00f90d-5f49-4981-9b78-8652f487e987,Checking,2026-01-20 15:33:59,Tier 1,Active
eb776449-9531-4cdd-9d40-93767cfd656a,d3a32b1e-b130-440d-92bc-ab60889583c7,Savings,2026-06-19 20:05:29,Tier 1,Active
2439620a-6640-405d-a302-3e1311cba92b,c8226a73-f836-4b32-adde-71659280afaf,Checking,2026-02-12 12:14:33,Tier 2,Active
3a837fbc-f6c8-4484-b4ed-c44547787af6,cbf13f6f-1d2f-4c6a-a7ff-4de8e3225cbf,Savings,2026-03-24 10:57:34,Tier 2,Dormant
1e1adce7-793f-4686-91f2-ca4fac9b4ee3,7210aaae-d349-4ac3-ab69-88baebe19007,Savings,2026-03-01 03:17:24,Tier 1,Active
34e7ac2e-6350-4fdd-b5e3-ce8575496de4,9a5250da-b3bf-408b-a5c0-ea4388434ac3,Savings,2026-06-26 15:32:25,Tier 1,Active
4462af7f-e1ea-49b8-858d-adada201e3a1,93575e45-ddfb-4705-a45f-04866dc93328,Checking,2026-05-22 23:02:56,Tier 1,Active
50e54685-823d-4fdb-96f1-f9f0eee4d236,2a81b121-5b1c-4a70-9ded-0045a6fbe47a,Savings,2026-01-26 18:10:38,Tier 2,Active
46e87bc7-3ba9-4108-82c9-c413a1d1629b,4d541349-1dc6-4e27-b017-0f416d768f24,Checking,2026-06-28 02:44:33,Tier 2,Dormant
9f38dcff-fe21-4530-b824-ccd2a1c33ce8,aa900dab-2a7c-4117-809e-9ac975cdf345,Checking,2026-06-22 21:45:22,Tier 1,Active
dcd11429-7d2a-4824-ab55-e7e63eb3c763,9fe96d7a-c201-4e52-b197-fef9a9c7b9d2,Checking,2026-01-25 18:46:42,Tier 1,Dormant
799a1fb8-e85a-4470-89a6-35a08047bc03,010b388c-3121-460b-93b2-2111b16028fd,Savings,2026-05-02 07:41:49,Tier 2,Active
37ec2725-4984-4457-be98-96aa58b5c5f8,c1c9c17f-4382-4620-8f21-a7128f2a917a,Savings,2026-03-22 00:14:25,Tier 3,Dormant
a8501d11-2138-498b-b267-fb42304806f9,3eaa9f51-2e8b-4a5c-be16-0d18658bf310,Savings,2026-03-18 06:58:12,Tier 3,Active
f6d9844a-7bcb-403e-b9ab-532c2eeb2996,73f77831-17a0-4bbc-bd4d-560c81142e91,Savings,2026-06-21 18:54:19,Tier 2,Dormant
74425d26-b1b0-4251-9055-a09f0e4cf14e,5c2c8abe-142c-46b1-b1b0-f27a03aaae8c,Checking,2026-02-07 19:28:52,Tier 3,Active
5a867c68-8538-48c7-ae53-13ddb9d322a6,f3ea843e-918e-420b-85d4-87be461433f6,Checking,2026-05-03 05:43:15,Tier 3,Active
685c287b-1763-4c24-8c92-90a5605721c1,f54cd345-fe62-4b9b-b20e-f536e75f3738,Checking,2026-03-22 00:54:58,Tier 1,Dormant
e0f3e081-b3a0-46cc-acfc-421d409761b9,231d661f-7b27-4db9-93a3-941b87abd034,Savings,2026-01-09 15:07:41,Tier 2,Active
7de8a201-6587-48b1-918c-718af3265db5,15794f77-4605-4cd1-a52e-8ddfa7886d74,Checking,2026-05-06 00:26:00,Tier 3,Active
de9eeb17-95b9-4dfb-8490-9323635c97cc,a078c27c-ac1a-4915-aabd-5855298f3401,Checking,2026-03-24 07:02:41,Tier 3,Active
511ceafa-91cc-4e7e-960e-44dee3a5c304,580be806-83ac-4bc8-976b-7d63cb7f2c3f,Checking,2026-03-14 09:45:58,Tier 3,Active
8c2b2398-f5cf-430b-a71b-225d922bf3e5,28e9b64b-8cbc-4515-b696-8a0800cc1d0c,Checking,2026-02-23 21:06:40,Tier 2,Active
b881d167-7e33-4643-a678-cef1f2f36bc5,ec0e5b7f-d042-45f6-b258-ca7a146cf6a5,Checking,2026-04-04 05:09:26,Tier 3,Active
5a237daf-76ec-4bbe-86c9-e69d1f9716b1,07846b49-6477-4ddb-9a33-5785a2a2f47b,Checking,2026-01-04 23:55:17,Tier 3,Active
e73e15c1-96df-4247-8fbb-212d55cd2e1e,6a23b6b3-2300-4af2-ab18-7b44ce2d95d5,Checking,2026-04-24 21:22:00,Tier 2,Active
fc81ba1f-9673-46e8-a59f-4b406f1dd8d6,fb88f923-ba9a-4a9f-9329-31008fb7ec02,Checking,2026-04-26 20:15:57,Tier 3,Active
155eb3a5-f683-4108-ab80-98124685f1da,9ace8dd4-f791-435e-aee9-86e66eff47b1,Checking,2026-06-21 05:36:42,Tier 3,Active
248d9669-2afd-4847-92fd-3e294fc97adb,36af0246-c9c3-44d0-a9cf-c36f1caf15dd,Checking,2026-04-17 07:27:37,Tier 3,Active
e315c755-071a-47ae-8cf4-18d752be9714,06184010-b42b-483b-9a4a-1ba0998721d9,Checking,2026-05-13 10:29:42,Tier 3,Active
463aa5ef-c5e5-4f56-a6e4-0df31ca4b879,74df30f0-228e-493a-b64c-2e468d36a326,Checking,2026-01-26 09:43:51,Tier 1,Active
50fd48cd-3447-4fc4-9c7c-41bb0da19ba2,0e430a7b-06cf-45d5-8169-d91de2156b1c,Savings,2026-02-18 02:10:58,Tier 1,Active
aa696acf-0c64-4d13-921b-f1a6aeb7371f,62bfb497-034e-47b3-a635-8e8432f58e34,Savings,2026-05-03 05:42:32,Tier 1,Active
7ce49f02-43d7-4834-9352-cb580ddbd005,1bc83d11-85af-4691-a117-f86395289b09,Checking,2026-02-05 10:00:27,Tier 2,Active
7d4d4fd2-0275-420b-ba1b-6e163e687974,3d8ca34b-0073-4572-bb75-95e137fa8617,Checking,2026-03-18 22:14:16,Tier 2,Active
dd17b775-0191-4ee5-9eb3-d52ac88943d9,b10f53cf-bc1e-4eee-b404-d34dd15760c9,Checking,2026-05-05 00:45:27,Tier 3,Active
899cda2b-7eea-4ab4-9f45-63b85afb7876,ec533048-e190-4280-9100-d7e2436e9281,Savings,2026-05-24 18:00:48,Tier 3,Active
94c1943b-8536-4765-b680-82ae42f30ab0,9e8fd8e0-4cdf-4b5c-bcc0-1296de8beec2,Checking,2026-05-12 16:09:47,Tier 1,Active
24d65f17-aadd-44d4-b4ad-b4f6b1d50b30,c17b3e83-8d2e-4d46-9dcf-67758e1bfc6b,Checking,2026-01-02 17:06:22,Tier 1,Active
00e7c220-e00b-445a-989f-19e432478f7a,3a661b59-b1b1-4d44-84af-3ff49bb53708,Checking,2026-03-09 00:00:24,Tier 1,Active
7a06627c-c2c0-4563-afeb-4bc7183dc7e9,2e4309dc-205d-4568-9919-bcef71bff3f3,Checking,2026-02-04 04:12:43,Tier 1,Active
6a70065e-2a4f-47d9-a584-45140e29785d,48a6fd09-017a-4d43-adba-0d0c35da53f8,Checking,2026-05-25 20:24:14,Tier 2,Active
6eb98e5e-8409-4e39-a508-fda1291dc76b,bbd899f4-e77d-461e-84d1-600f5c9184d7,Checking,2026-01-04 16:18:00,Tier 3,Active
0b13efd0-8301-4d4a-9cdf-dfbeb2f10005,a725272e-ee06-427b-877f-aaf926115765,Checking,2026-02-22 23:56:37,Tier 3,Active
07f9a8cc-f7f4-48a5-8556-4003ec6ae498,e2d1af4f-e6a0-49e7-b6c9-d642eaa968f0,Checking,2026-01-03 16:18:43,Tier 3,Active
df981e01-8a68-490c-ba5f-443ddd511293,54aee841-820a-4a13-a338-dc318554b2b0,Checking,2026-05-18 15:31:10,Tier 2,Active
6600fbd6-5a2d-4db4-bf65-23cc764be2ff,a7f14ca1-49ba-4704-bcc7-5b1ec6d4d511,Checking,2026-05-01 05:51:41,Tier 2,Active
0cf5c1f2-cc9b-41ce-8e62-65d0b36ec745,bfd8c2ba-0e15-455c-8631-6129e0729aa0,Checking,2026-04-04 20:40:52,Tier 1,Active
98b92b8e-f05d-4c92-ab25-76d9e4362ff5,75f4b666-ca6e-48e5-9240-6f35812540e3,Checking,2026-03-09 04:07:13,Tier 1,Active
55ae09b8-8b69-45a3-be50-65ee552853db,aa1f8ceb-1b68-43c6-b9e6-ef7a8a97178c,Checking,2026-05-24 07:37:21,Tier 3,Active
6af32d31-1824-408b-aafe-55e3e2bb1a41,fd59f6ff-50a7-4b88-bd60-cb5b3735a1d0,Checking,2026-01-24 16:04:12,Tier 2,Active
a4981940-6312-48a6-aa46-f566f0bd0695,f1607638-138b-468a-a88c-33aec3993bcd,Checking,2026-03-26 10:53:30,Tier 1,Active
fb3e8a2b-52a5-4efe-a5bb-2bc961dfe8f1,0575467b-cc29-42b2-ac9f-fd0cd99060c8,Checking,2026-06-30 09:30:21,Tier 1,Active
03606563-73e4-4ee2-a10d-2141d413b7a4,12c72e33-006a-4c85-9462-666f70abeee6,Checking,2026-06-29 17:04:34,Tier 3,Active
09ae8761-7f70-410c-b0ca-17ac412bffe8,bbfcf01c-aa63-4730-af6a-514575e51e72,Checking,2026-04-26 11:57:23,Tier 1,Active
4db1feeb-4c1d-47a1-93c7-e6ea8dae3343,cd9d30ca-fc16-4948-a535-bee8202504c5,Checking,2026-01-09 00:10:34,Tier 2,Active
f1d7e00e-6718-4aaf-8f51-abc2920767d7,cd9b173d-b1ca-4702-8103-8a3bf45760d2,Checking,2026-01-06 21:06:28,Tier 2,Active
cb86f7d7-9bd9-4d7f-a69f-d2712d9c9049,daa5103e-45e1-4b10-afc4-2620a5de8c5a,Checking,2026-06-11 15:09:47,Tier 2,Active
61b731b1-3e2d-4921-b94f-bc3dc737d183,3243741b-d809-4aa0-9599-f908c7d34287,Savings,2026-03-05 22:12:51,Tier 3,Active
f523f6ff-69c5-428f-a287-4fde1d21134d,c19e9625-0227-4cbb-8f64-0266a358493c,Checking,2026-06-12 00:56:32,Tier 3,Dormant
8396bb07-17cc-497f-ba36-b19967cf44ca,e961d94f-a4c3-4eee-ae10-33423905d6e5,Checking,2026-06-12 11:11:47,Tier 1,Active
531e7af8-72b1-4b86-8463-93b321004b66,a9a98353-73a3-4554-b31f-bad1e29d4ce0,Checking,2026-03-13 20:02:49,Tier 1,Active
a5dd71bf-16ee-45d2-a767-4b5b11491822,375731a8-7f2a-4938-b497-3ee75f74263f,Checking,2026-03-11 07:53:11,Tier 3,Active
a50e3cac-98f6-4b87-9542-b7b001f2d1c0,c4551720-a74b-4946-907e-7b7486517579,Checking,2026-06-04 23:55:46,Tier 3,Active
2ea90913-533f-4f0c-8859-a9e955790ad7,8984c91e-24f6-431a-a6a4-efa8a2681df2,Checking,2026-01-20 03:54:57,Tier 2,Active
5337b173-2b56-4422-a3bb-42c35b96af62,24d4571e-3055-43bb-8e36-b6cda81cf2eb,Savings,2026-01-27 09:15:50,Tier 3,Active
6c839302-1c4c-4fa3-a2d4-049eb506073f,6752119d-2b64-4a90-a523-4a4ceb43d9ea,Checking,2026-05-20 06:24:51,Tier 1,Active
f18855d4-c007-42a2-8313-58b6a705fcbb,f9c631d3-b786-4e92-a7f6-4f4cfe680317,Checking,2026-03-28 23:03:34,Tier 2,Active
edd516d7-72d6-4a85-ae52-55a720f9f5d4,8b877336-eee7-461d-b658-fab3812c71c9,Savings,2026-03-04 17:03:31,Tier 2,Active
98ba4073-982b-45af-9497-13c03df3f2f6,dd838e6b-bab1-48c9-b6d4-720127e2aeb0,Checking,2026-03-04 17:27:46,Tier 1,Active
5df50ec1-0f76-46c3-b6c9-f1fa8e81ffd2,dfd4fd82-f55b-43c1-a879-563051d56039,Checking,2026-04-22 16:45:49,Tier 1,Active
c0a365cc-ecbf-4d65-9af5-a584b8f3b1d3,7aea1d95-cbec-468f-b773-16243975d770,Checking,2026-03-08 01:01:33,Tier 3,Active
cc340d0e-c28a-4246-8a04-bd5820b67d19,a97ebfd6-f5bd-4e15-8c9a-a47280f68e48,Checking,2026-04-09 22:40:50,Tier 3,Active
343973bf-221f-44bc-9aab-d001a8d51fd4,5341da9f-c190-429e-8b60-791ea8a1ccd8,Checking,2026-06-27 09:34:20,Tier 3,Active
769900ec-9d79-4fc7-ada0-0e73ecdb2593,0a204372-593c-4365-9740-234ed7270d03,Checking,2026-04-07 13:43:51,Tier 1,Active
0d7ac0f7-cb2b-48c7-b631-4bdabacd072a,42d47173-5a88-4840-940e-070e9ad261c7,Checking,2026-02-11 22:31:41,Tier 2,Active
c8028cf4-18da-4127-a8b5-82b3cabbb41d,d1415e61-5691-4706-9af8-3456a03b5970,Checking,2026-01-02 16:32:24,Tier 3,Dormant
48ec8bc6-9be7-4cdf-91d6-6abb1a07374e,55509aff-f2d2-4194-9b5d-bc1e0c4b4e80,Checking,2026-05-05 13:21:00,Tier 3,Active
1e83f885-b770-400b-9f93-1e80832b9502,92e9770c-383f-4d1c-b22e-f2fdc2f555ce,Savings,2026-04-08 21:47:25,Tier 3,Active
2a5a82b3-deae-4c58-97ab-3e13179dc0fe,644751aa-11a2-4377-aa21-1539c19cea40,Checking,2026-04-02 19:42:17,Tier 3,Active
d7c66135-5d86-4213-b6b3-3fde0835cbcf,7292521d-360d-4f47-93d9-e1059965deca,Checking,2026-02-20 04:19:57,Tier 2,Active
71950463-2ffb-4402-8fe1-78d98d59cc8f,0f1a5698-b220-4547-ac47-05e3a9efca07,Checking,2026-05-26 18:12:16,Tier 1,Active
325b9406-1f49-41db-9658-304cfa49ac8b,cf12e1fe-ce79-45ba-9f39-05051b550efa,Checking,2026-06-26 17:51:43,Tier 1,Active
bf9c0fe3-4e08-49da-9134-df4a0f594eda,cd5d9513-cc1c-4710-859d-999056edd167,Savings,2026-06-16 04:15:59,Tier 2,Active
19c651a3-33ae-4a20-8343-973515f79aae,8e62cc40-a478-4de1-8cf4-a3cd74abb463,Checking,2026-02-21 18:31:54,Tier 1,Active
f1348b73-a2dc-4ea1-9999-3f22c93eb6e0,3ffd332c-e6b3-4ab2-a888-b9148895833e,Checking,2026-01-20 22:10:00,Tier 3,Active
fcd4ebde-8243-4cb8-b4b2-9c75660d37ac,0c258bc1-04c1-40b4-bfe2-6ea6dfcca2c8,Checking,2026-01-22 09:41:15,Tier 1,Active
4895255d-4f7c-423d-8001-ca381b2af9b4,72da15f3-7ace-4832-b73c-957a3b492d31,Checking,2026-04-14 15:58:22,Tier 2,Active
54e58a2a-effa-49c6-9c9b-8080531ed3cf,99c6de33-0342-431b-9a91-a38bc4f1b914,Checking,2026-02-03 01:31:18,Tier 3,Active
470614b5-6291-4c91-8617-b1cb9d879087,db07a229-9500-4307-a077-92f621417282,Checking,2026-03-24 00:11:24,Tier 3,Active
20a76353-9a9a-44e5-b964-2825906760c2,322f97cd-5444-47de-99bd-c8a94a4ef10b,Checking,2026-03-20 03:14:36,Tier 1,Active
7fcb712a-e8fe-4177-ac2b-53fc0e3067fb,3216d7fb-7986-463e-ba9a-8de6b07af64d,Checking,2026-01-15 11:47:52,Tier 2,Active
5abbb445-c738-4572-82fa-0f289f513b14,9599c35c-be61-4416-acf4-e88a4ff932db,Savings,2026-05-12 00:00:48,Tier 2,Active
b4a3cb21-c4db-4bb1-8107-e54d3d8204ec,1568d53a-59fe-446e-96a6-c9b8ed480155,Checking,2026-04-15 11:14:10,Tier 1,Dormant
c165f57b-2d41-4f7f-98f8-c91fe8c278bd,d81e041a-39ef-4b26-b8bc-10a8ce3260c7,Checking,2026-06-23 17:22:49,Tier 1,Active
9bdd2bc7-e393-413c-a680-50ebe0123682,a14f0ab8-7556-4552-ade1-6e86561a9128,Savings,2026-01-08 23:07:25,Tier 1,Active
24322e49-4c35-4430-8b37-50237e900294,2dc0019b-10c2-4264-9c6f-2ec01b99ec6c,Checking,2026-03-18 22:05:45,Tier 1,Active
64619b76-a042-4cca-a414-d8d6a8e3653c,6666cc7d-7363-407b-8d1c-c387f1f8b498,Savings,2026-06-11 04:11:28,Tier 1,Active
77f386f5-afe9-445f-82ab-f5fe1c7094b6,78fef68b-ec2e-4ded-9d6a-644eeebf7c6f,Checking,2026-06-14 22:17:13,Tier 3,Active
5022900b-b7d7-408f-84a5-504996d6c5a2,57c6fa35-4820-4d61-8d4e-6155b1b1eda2,Checking,2026-04-21 13:17:10,Tier 1,Active
bcc6bb6f-5430-42aa-8f75-e8df8795a9e6,6b6d74e4-a781-48bd-a122-1106371640a8,Checking,2026-06-08 10:00:14,Tier 2,Active
f8584dc3-deb2-4a74-b79f-c6207da08d20,ba95289f-66fb-4fad-8d21-78b34b73a16d,Checking,2026-02-19 04:55:46,Tier 2,Active
86d16142-21da-433b-a5b6-38992f8a62a5,a008dbf3-7821-4917-a36a-fc82fe050325,Checking,2026-05-14 08:06:29,Tier 3,Active
2ac87224-2b77-4f9c-aca4-624bb15c992c,78fcde9d-e31d-4dc1-a3e8-8d39593e975a,Savings,2026-06-24 23:05:17,Tier 2,Active
5ef96604-4014-4dae-8783-668b2482f991,725d5d27-fb55-43b7-a652-d16f4671b78f,Checking,2026-04-16 22:14:46,Tier 3,Active
9c3fe6fe-1801-4f11-946c-a0d017eb46b3,80aec564-be1a-457d-9f07-fd9e02f1cd64,Savings,2026-06-03 09:35:12,Tier 3,Active
9e25bd40-4b0d-4008-bef1-ad43f9337718,712911a7-1928-447e-9a31-54b0b4031712,Savings,2026-02-19 18:52:34,Tier 1,Active
c18b2bc7-deab-48c2-9e87-98f4d1534c6b,52f4a39d-e58a-4eeb-95b0-d43851d74e66,Checking,2026-06-17 06:38:33,Tier 2,Dormant
48061264-2e16-4fbc-860a-d53916a33df7,35f7e7af-b8d0-45b1-a064-58157c9f54a6,Savings,2026-06-04 20:44:00,Tier 3,Active
991b43b3-f13d-4cc0-b8d9-adad2bf23015,42857003-1fa5-48ba-b12c-f759dac8234c,Checking,2026-05-05 20:05:57,Tier 1,Active
afa777a1-d4d6-4bd1-b88d-385bd8b563ce,2158bf98-cf3c-43f4-a7ed-4783c1bda100,Checking,2026-03-27 10:10:16,Tier 3,Active
93acc2e1-aa75-4f59-bb56-5417760f150f,fbd34a45-822a-4781-91f8-ecb385d401c0,Checking,2026-02-19 04:14:34,Tier 1,Active
841264d7-7b3b-4c19-abe6-02805603f939,76a507a8-2bdf-4a65-be55-0999b1f34499,Checking,2026-03-22 04:42:54,Tier 3,Active
b0d0c9e0-b60b-486e-9b35-ea64a15102c0,1c9495a3-d04e-4e5f-ada6-a640a881ee83,Checking,2026-02-24 05:56:20,Tier 1,Active
73fdda23-df64-4b5b-b30b-e3e5f724428f,07bb41fb-cfae-473b-a328-b24958b56e5b,Checking,2026-04-04 11:59:10,Tier 2,Active
1fa582b8-4580-40e6-b3d3-b3b9b56291a0,8ad48ff8-4cbf-447f-8ffe-b74bcae11e5d,Checking,2026-02-25 21:23:13,Tier 1,Active
1a83c800-110d-45b4-9191-d52c3cc63127,a680125d-5340-4c29-a8fa-fd528cd7d5be,Checking,2026-03-29 17:03:40,Tier 1,Active
ddc93958-fd40-4be5-82fe-6319919bfb5e,8b097dd2-8f19-43b9-919b-13488b73e4e4,Checking,2026-01-19 13:30:51,Tier 3,Active
36d24c31-49ca-491a-9a58-f0c374eb3414,49955fc4-4082-4bd7-ae46-7043bb9614b8,Savings,2026-03-14 08:39:56,Tier 1,Active
0560889d-70d0-4643-bff1-2c298d5e0bd0,eb92cdaa-2de1-4f0e-8b0a-f75766c2936d,Savings,2026-02-14 15:27:13,Tier 1,Active
038c97cb-e044-49d7-9ba6-85f9f2005a9b,38e45460-a529-42b6-9023-1da2385ec217,Checking,2026-01-21 04:08:37,Tier 1,Active
a5740ea6-14a4-4db8-8671-35e5c71ffe72,a3544bc3-b786-4f06-8c70-ee1dbe5ed777,Checking,2026-06-08 02:56:21,Tier 2,Active
14d0237d-c529-499a-8667-48aad01b16fc,3357288f-e45a-434b-8700-35066401a442,Savings,2026-04-11 17:00:31,Tier 3,Active
63ede1ab-4d46-434d-8834-639ed041cc79,bb2d3b27-e3e7-4c42-b59f-04efcae3ba1c,Checking,2026-06-17 02:08:23,Tier 2,Active
abcb2ba9-6ce7-4363-9fcb-5bf46f492094,b40f311f-0405-4de7-a6b3-3f3f69dfbf0a,Checking,2026-05-13 13:32:50,Tier 1,Active
1f3f0a50-04c6-4078-9607-a95d5fca164b,d7d41e8b-568c-483e-b9f3-568fd9bcdb3f,Checking,2026-02-07 05:51:56,Tier 3,Active
ceb220d7-3f31-41d3-a52b-f7e95906c8ec,ec5644c9-8618-4562-9d29-7891afb2fcac,Checking,2026-05-04 09:51:13,Tier 3,Dormant
a40c62e6-2b65-4cf4-a3ab-04e81c4d9925,3e887981-3f7b-473c-a289-f027cd16bffa,Savings,2026-03-08 12:29:42,Tier 3,Active
0f003fcd-8dce-4fde-9430-6524ab89a6c4,7aa39215-a944-492a-a6b7-ddba09666293,Savings,2026-01-19 16:16:44,Tier 3,Active
4eea7f05-da84-4e18-82ff-ce511e4dc35b,c13ef291-5360-4c2d-a325-3d3840867fa9,Checking,2026-03-12 01:53:48,Tier 1,Active
4efa1f52-fe86-41c6-ab07-c4060cb8d821,8867bddd-bb48-455a-9658-9b31d8438110,Checking,2026-01-04 22:41:30,Tier 2,Active
6c5c5a1e-4871-450d-b63f-d187a1369c38,ef6703fb-8770-4efe-a18e-39cc5903ffcf,Checking,2026-01-15 09:06:33,Tier 3,Active
b57718fd-628b-4bf8-ab17-b47b829fbd9f,0102d588-154e-4ca5-8cfb-64069e582101,Checking,2026-05-06 05:08:33,Tier 3,Active
96ff748d-4e99-4d8b-bdfc-878a22b9bd1c,6c29a53c-923e-40e4-bcf5-36ccc6f96fd9,Savings,2026-02-19 08:29:24,Tier 3,Active
6e7d2da5-cf67-42ca-8f3c-7f42afeac115,e8904fd0-dfe7-42e9-8879-a090e1277eda,Checking,2026-06-24 17:48:43,Tier 2,Active
8b02d3df-711c-473e-9152-15a64f771930,04deec79-dff8-4a8d-bab9-11d0daf43cbf,Checking,2026-05-13 04:07:49,Tier 1,Active
e58cb664-a878-404c-9c15-b09f7e1c86b6,4638609d-40c9-4b75-b7c2-a398cdb96b81,Checking,2026-02-03 01:25:54,Tier 2,Active
228f5c7f-b006-4804-aed5-5d040379ca2d,1625675d-8ced-422f-b674-ee37a398dae8,Checking,2026-04-23 14:49:12,Tier 1,Active
7c039cb1-af9b-43a2-8f9a-7e1051b7c341,d0067df9-be93-4bd3-b7bf-6bcc5836fec6,Checking,2026-03-16 00:43:52,Tier 3,Active
4689d03c-76b8-4e48-9770-7403796af39d,6c46e9b9-aa64-48cf-b00c-f25bea95322f,Checking,2026-04-26 17:31:40,Tier 3,Active
fb627389-c850-44f3-b77f-86c00b1f3888,58825a2a-c649-4288-9316-7745b88be285,Savings,2026-04-29 10:43:24,Tier 2,Active
a12a36a2-5a4b-44b3-9017-407848ac1478,91c5bf7d-328a-4f48-817f-dc5328ae1b92,Checking,2026-02-16 11:39:44,Tier 2,Active
7f6a8328-90e6-4692-90af-628f2241297a,78135e5f-9f64-4141-8565-5b54f3210c05,Checking,2026-04-05 11:52:52,Tier 3,Active
6a30d528-4a63-4f42-b3a4-a13d8eb0daca,dee663b0-4595-4b8c-8e78-64706fff3f36,Savings,2026-01-10 07:24:59,Tier 2,Active
2c7f1265-85de-4ad9-8ffa-30c1b435311c,7790f925-1b2c-4034-8d43-8f7c9fba71af,Checking,2026-01-20 18:18:35,Tier 1,Active
80f7765a-0c52-4212-9c6f-01869cfa02d4,126c1199-36f0-41d6-a1eb-3378e62509df,Checking,2026-03-15 04:52:34,Tier 2,Active
084b7fc3-402d-4d12-a70f-16bcb0f0be24,175ac894-feb6-4c77-88f5-9d2a21196881,Checking,2026-06-24 21:42:49,Tier 3,Active
a2c5057f-e4a1-4b37-a28e-e912906097be,e941c470-3588-4053-9fa6-ec9dcea2cd4b,Checking,2026-04-17 15:03:56,Tier 1,Active
a79bdab7-d28e-4558-91c5-4527b62f57a5,b768009b-76dc-4a60-b945-c0f370f2650b,Checking,2026-01-18 14:21:44,Tier 2,Active
50abf93f-4a88-44c7-94a7-ee1587e9df10,3794dd2e-98e8-4aa8-ab9d-17d9c88753df,Checking,2026-06-10 16:26:46,Tier 2,Active
1813c0fa-96d1-4bab-9b44-5a74bd11f056,eef8937d-ab7e-4872-91ac-b2a2056ff13f,Checking,2026-05-12 19:04:44,Tier 3,Active
00040b5f-c437-4ee5-9475-830e1add25e3,dae68d51-30a3-438a-aed6-71db564579e8,Checking,2026-06-25 20:09:30,Tier 2,Active
