user_id,signup_date,country,device_type,os,referral_source
3a02a0f5-f105-45dc-938f-6e9d8ab6ed5a,2026-02-15 04:04:00,Ghana,Infinix Hot 30,Android,Influencer
5c2862d0-f836-40d9-a8f3-588160e3bd53,2026-01-03 00:47:00,Kenya,iPhone 15,iOS,Influencer
69724907-f498-4c2c-82f2-9594ae433054,2026-01-01 04:31:00,Nigeria,Samsung Galaxy A54,Android,Google Ads
eddb672d-487f-43e7-862c-42c7d73dbb7d,2026-04-17 23:08:00,Nigeria,Redmi Note 12,Android,Organic
26bd7a49-4c84-4ab6-9b5f-76a55b635d34,2026-01-23 06:48:00,Nigeria,Infinix Hot 30,Android,Influencer
ef5dc873-8abe-48fa-a1d4-fef8239876ad,2026-03-08 00:32:00,Kenya,Infinix Hot 30,Android,Facebook Ads
4a9e106b-20a6-44be-8796-164d5e107cca,2026-01-25 16:56:00,Nigeria,iPhone 14,iOS,Instagram
070aeb7d-29d9-4a78-8d3b-c7271be85484,2026-02-15 04:28:00,Ghana,Samsung Galaxy A54,Android,Facebook Ads
4e6f47a0-44b7-4b17-98d1-830ec83a278c,2026-03-20 23:26:00,Kenya,iPhone 15,iOS,Friend Referral
e33eb0d6-dfb5-41ec-9b76-b1887e2fbf02,2026-06-16 17:26:00,Nigeria,iPhone 14,iOS,Influencer
7b8d8bd0-89c2-47e3-9d5c-0e0088a3fe8e,2026-04-01 21:45:00,Kenya,Samsung Galaxy A54,Android,Google Ads
aea4f2fe-7ae0-4284-b7dc-6371192f3d15,2026-04-04 00:40:00,Nigeria,Samsung Galaxy S22,Android,Google Ads
8381fbe0-5880-47d8-bafd-4d334d96adcb,2026-05-01 00:24:00,Ghana,Redmi Note 12,Android,Influencer
7849b408-2d0f-4456-bac1-7f166f1e56b3,2026-06-07 10:14:00,Ghana,iPhone 14,iOS,Organic
cd767ac8-f832-4582-aa1e-137d801ab655,2026-04-07 20:02:00,Kenya,Infinix Hot 30,Android,Organic
f6348161-74a1-43fb-abca-dd7db750cef8,2026-04-25 13:27:00,Ghana,iPhone 13,iOS,Facebook Ads
8238afe1-f8f1-4e6b-b1bc-9bbc0f27b882,2026-06-30 00:15:00,Kenya,iPhone 15,iOS,Instagram
a62dd391-45be-4558-8b84-599de4f796db,2026-04-27 23:13:00,Nigeria,iPhone 15,iOS,Google Ads
4b95e606-3e04-48af-820a-298ed0704d21,2026-02-07 15:06:00,Nigeria,Infinix Hot 30,Android,Google Ads
d214b3d8-367f-4efe-a079-e29595d1ed65,2026-03-17 05:39:00,Kenya,iPhone 14,iOS,Instagram
cefd9383-81b0-4ecf-8489-91ef417d0b07,2026-01-21 12:59:00,Nigeria,iPhone 13,iOS,Friend Referral
07b96fc3-c994-4f04-aa83-eab5dc79d6c7,2026-05-30 06:13:00,Nigeria,Infinix Hot 30,Android,Friend Referral
dbbb5280-5fbb-4dbc-b228-095ced717ddb,2026-02-10 18:07:00,Ghana,Redmi Note 12,Android,Facebook Ads
bd04dce8-642d-485e-bd9f-b4b5767d8685,2026-04-20 01:08:00,Ghana,Tecno Camon 20,Android,Influencer
80eda08e-bda4-4c3a-967c-1a69e05e3446,2026-01-12 05:11:00,Nigeria,Samsung Galaxy A54,Android,Instagram
e1187121-b0f7-4dda-a0f0-6ecfe7e9b908,2026-03-14 10:50:00,Kenya,iPhone 13,iOS,Influencer
70ced66c-22fb-43d2-9f33-2ea1064bffe4,2026-02-23 19:12:00,Nigeria,iPhone 15,iOS,Facebook Ads
6ef27817-dfca-4a72-b190-eee4257983c8,2026-01-02 18:37:00,Nigeria,Samsung Galaxy A54,Android,Influencer
245cffd5-3ee6-48a5-9b6c-968e9f12b303,2026-01-25 11:55:00,Kenya,iPhone 15,iOS,Google Ads
611a25ff-0f7e-4129-95cc-363d48388cde,2026-04-06 02:50:00,Kenya,iPhone 15,iOS,Friend Referral
c3dd9986-c318-4d76-b1a1-4efcd8c92dba,2026-05-26 18:11:00,Kenya,iPhone 13,iOS,Google Ads
a28b8d8f-6bc2-42af-887d-09da9128e110,2026-05-03 09:41:00,Nigeria,Samsung Galaxy S22,Android,Google Ads
f8eada62-df00-4867-9e39-8ff4456ba531,2026-03-12 09:07:00,Kenya,Infinix Hot 30,Android,Facebook Ads
70327cb3-63ef-4c96-82f6-80eedb44516d,2026-06-28 05:02:00,Nigeria,Samsung Galaxy S22,Android,Instagram
ebc40d8e-45bc-4145-9ca0-ef1137c14545,2026-05-08 05:14:00,Ghana,Tecno Camon 20,Android,Instagram
2c414cbe-0a60-4133-9a05-d935f98e5ca3,2026-03-31 13:16:00,Ghana,iPhone 15,iOS,Friend Referral
032da0cf-f2c3-4d6d-bb6f-50a02aeb23a1,2026-05-22 02:23:00,Kenya,iPhone 14,iOS,Instagram
45234675-1353-4924-9790-4436c664c9d6,2026-06-14 08:49:00,Nigeria,iPhone 13,iOS,Organic
d1999a4a-906a-4c44-945c-67d72ad06f12,2026-01-31 22:29:00,Nigeria,Tecno Camon 20,Android,Instagram
21aa49e5-6a6e-4443-8a4f-df2361eabcfd,2026-02-10 15:07:00,Kenya,Tecno Camon 20,Android,Facebook Ads
2c60fa0d-87e5-4e22-ac2f-dc297d767ffc,2026-03-01 14:05:00,Ghana,iPhone 13,iOS,Influencer
4fca815e-ff43-47e6-8823-93e9a72fa541,2026-03-09 05:25:00,Kenya,iPhone 15,iOS,Instagram
d34d70e2-6561-42f6-b673-df13a3b1a9ed,2026-03-25 09:43:00,Kenya,iPhone 13,iOS,Organic
f9667d94-576e-4eb2-a2ba-a34643fbe78c,2026-04-18 14:01:00,Ghana,iPhone 15,iOS,Organic
4c2e5391-2e06-4137-8581-97b25239bd63,2026-02-18 00:23:00,Ghana,iPhone 15,iOS,Organic
d331ca89-580b-496c-9f63-663a0b272051,2026-06-18 07:51:00,Nigeria,iPhone 15,iOS,Influencer
7a88aa57-9124-40fb-b637-b2090cc37c4c,2026-03-26 00:12:00,Ghana,iPhone 14,iOS,Google Ads
d33b938f-5bef-44b6-a5b4-37f95a1f0965,2026-03-12 02:04:00,Ghana,iPhone 13,iOS,Organic
e7eaea47-e48d-474c-b3bb-545159e3525c,2026-06-25 03:46:00,Kenya,iPhone 14,iOS,Friend Referral
6212ca99-fef3-4bbb-b823-1078ab912be0,2026-03-10 06:20:00,Kenya,iPhone 15,iOS,Friend Referral
d95554ae-c24b-4895-a3f3-ea47705b6d58,2026-01-02 02:11:00,Nigeria,Samsung Galaxy A54,Android,Influencer
da0b405a-6aa6-4907-a3ec-c83a425fb4dd,2026-02-06 09:10:00,Kenya,Samsung Galaxy S22,Android,Instagram
16dafb9e-7b7d-44ea-88a3-f340418a5a24,2026-04-04 07:00:00,Nigeria,Samsung Galaxy A54,Android,Organic
6cb7c8aa-439e-440d-9f80-7140682fe7d7,2026-03-05 19:24:00,Kenya,iPhone 13,iOS,Friend Referral
4dce6ca9-b8db-46e8-b02f-b41eaaa70c7f,2026-03-17 07:24:00,Ghana,Samsung Galaxy A54,Android,Facebook Ads
1339880a-4215-40da-ab15-614b309a1471,2026-04-20 01:24:00,Ghana,Tecno Camon 20,Android,Friend Referral
0a299bb6-088a-4cf0-a8f8-6d02761403e1,2026-02-09 04:25:00,Nigeria,iPhone 13,iOS,Google Ads
8ac4eff8-bfd9-47c9-a270-9e02b934df1b,2026-06-07 23:47:00,Nigeria,Samsung Galaxy S22,Android,Instagram
33ddcce4-61bd-4ddf-980a-330342e8e1b9,2026-04-20 19:51:00,Nigeria,Samsung Galaxy A54,Android,Organic
c5b1f3ed-546c-4cc0-afcb-cd6c0cdfd258,2026-04-13 04:58:00,Kenya,iPhone 13,iOS,Organic
a530eafa-b9cc-40de-8500-688f322e970b,2026-04-05 12:34:00,Nigeria,iPhone 14,iOS,Google Ads
cb8493ad-870d-441f-9bb7-2076eba4e69a,2026-01-26 16:27:00,Kenya,Infinix Hot 30,Android,Instagram
019cc4f7-89b9-4ecb-a487-2e4c7c02beb1,2026-03-20 15:16:00,Nigeria,iPhone 15,iOS,Influencer
39708cd3-e86e-42aa-ae77-eb4789b55f86,2026-06-20 03:58:00,Ghana,Infinix Hot 30,Android,Google Ads
a3c364b2-dbca-4453-b579-f388d33cdf78,2026-04-11 05:49:00,Kenya,iPhone 13,iOS,Influencer
86f1a306-c4cc-4348-a7ae-431303a67a79,2026-05-22 12:43:00,Ghana,iPhone 13,iOS,Influencer
2d04bb0f-9946-4253-aa58-642a9bf16afd,2026-03-09 00:32:00,Kenya,Tecno Camon 20,Android,Google Ads
8d4467e3-4d87-42b5-8068-90ca1fc9ae62,2026-06-12 13:17:00,Nigeria,iPhone 14,iOS,Organic
323838b1-e636-4628-b0ff-dc3fc87cfad5,2026-02-06 11:08:00,Nigeria,Samsung Galaxy A54,Android,Organic
bc03acca-87f7-4399-8af7-8ed748b6ca29,2026-06-02 11:14:00,Nigeria,iPhone 15,iOS,Organic
8baf671e-f474-4d43-8396-5effee0785c7,2026-02-12 19:50:00,Kenya,iPhone 15,iOS,Instagram
c645fa3e-3a33-4dd0-a9a6-769ec1e336dc,2026-02-11 00:38:00,Ghana,Infinix Hot 30,Android,Friend Referral
c747087b-c20a-429b-8126-838788007f5c,2026-06-26 22:38:00,Kenya,Samsung Galaxy S22,Android,Friend Referral
5a1a7a65-9203-478d-9482-743a71553344,2026-02-17 17:58:00,Nigeria,Samsung Galaxy S22,Android,Instagram
f95e2caf-1c6c-471d-a41e-b8e70f0ac791,2026-04-07 19:55:00,Kenya,iPhone 15,iOS,Influencer
468ac04e-5bde-4c31-bd13-d54f5d8910b1,2026-05-03 00:59:00,Ghana,Samsung Galaxy S22,Android,Google Ads
2ccac75a-8775-43ae-a5f9-084a4fce3c84,2026-01-14 04:57:00,Ghana,iPhone 13,iOS,Instagram
c757349c-2a99-4b3d-bf99-c897f692d83b,2026-04-16 23:04:00,Ghana,Infinix Hot 30,Android,Organic
6552f2df-e1a4-4856-8d05-3572d6b73b40,2026-01-20 21:55:00,Nigeria,Samsung Galaxy A54,Android,Instagram
576edd28-591a-42e8-9278-439fc4ae12ab,2026-02-28 08:01:00,Nigeria,iPhone 14,iOS,Influencer
a4210848-3808-4c1e-9be5-ab1adc9be2c4,2026-04-17 02:24:00,Ghana,iPhone 13,iOS,Facebook Ads
b7d46087-153c-476b-b2f3-fa8f83148257,2026-01-08 19:49:00,Ghana,iPhone 14,iOS,Influencer
2dbdfeb4-b92a-47da-8426-83a6c6707137,2026-02-18 09:09:00,Nigeria,iPhone 14,iOS,Facebook Ads
1674db94-dfae-4f68-8d06-867e64d5d589,2026-04-25 18:20:00,Kenya,iPhone 14,iOS,Instagram
9225e1dc-d970-45b8-be5f-d7ac6dc5a22c,2026-06-11 10:47:00,Nigeria,iPhone 14,iOS,Organic
9414d6f1-027a-4513-877f-43be2002795b,2026-06-15 17:33:00,Kenya,iPhone 14,iOS,Friend Referral
2f8acc6b-a015-43d7-b4bb-f4d5b7b987e0,2026-06-16 15:00:00,Ghana,iPhone 13,iOS,Friend Referral
9c6711e0-3f1e-4729-9a10-85fd3139033e,2026-03-28 11:44:00,Ghana,Infinix Hot 30,Android,Google Ads
9d94ccb8-fd5e-42fc-97a7-b29224f9b7b2,2026-06-29 03:48:00,Nigeria,Redmi Note 12,Android,Facebook Ads
60400629-e6b4-4d92-96bb-7074e0ef670b,2026-04-26 19:28:00,Kenya,iPhone 15,iOS,Google Ads
fa838768-70d7-4ce1-add3-3556dac9d5c4,2026-03-23 15:13:00,Ghana,Samsung Galaxy S22,Android,Organic
75a809c5-c3e0-4aef-9923-dca6f19204eb,2026-04-26 22:58:00,Nigeria,iPhone 15,iOS,Organic
4fbe28c8-fe69-4500-ba93-009221fc732e,2026-04-21 12:01:00,Ghana,Samsung Galaxy A54,Android,Facebook Ads
eafcfdc8-974b-405e-a131-d9cde4f43895,2026-04-10 05:46:00,Nigeria,Redmi Note 12,Android,Instagram
427edbc3-85b1-48ae-bcc6-ccd2c7e805d6,2026-02-28 09:53:00,Ghana,Infinix Hot 30,Android,Influencer
a6cf9145-12b2-467d-a63c-408f3f2c4e84,2026-01-08 18:46:00,Kenya,Tecno Camon 20,Android,Organic
0829f819-09c1-44a9-8b45-afb9947e2b16,2026-04-28 03:38:00,Kenya,Tecno Camon 20,Android,Friend Referral
979fa02b-532b-491a-932c-0cee7366ba0b,2026-06-13 05:31:00,Kenya,Tecno Camon 20,Android,Friend Referral
87ff4dd9-ee20-43b8-80d6-9582498c527b,2026-05-04 09:37:00,Nigeria,Redmi Note 12,Android,Facebook Ads
ed02274a-4d67-4a83-992f-e459d9f39cd1,2026-02-15 22:47:00,Nigeria,Tecno Camon 20,Android,Google Ads
c1319aca-7df3-4630-8d24-1bd83a5be427,2026-01-30 06:16:00,Kenya,Samsung Galaxy S22,Android,Instagram
80213f2e-d022-411c-8469-20d121a7ca89,2026-02-19 08:11:00,Kenya,Redmi Note 12,Android,Google Ads
62bf3794-b97e-4849-b2bb-1201f0a5ce0c,2026-04-16 03:25:00,Kenya,iPhone 15,iOS,Organic
1dbd3b4c-47e2-4d57-a36c-95e005a48c04,2026-06-14 13:44:00,Ghana,Samsung Galaxy A54,Android,Influencer
6445891a-1eac-4600-ad62-50fe4e418681,2026-01-30 12:49:00,Kenya,Samsung Galaxy A54,Android,Facebook Ads
46b9679c-c178-47f0-bc2a-4fbe565790c3,2026-02-19 07:14:00,Ghana,Samsung Galaxy S22,Android,Instagram
c5b4d825-a3e7-4c2a-a8e7-a04cdc24b2e2,2026-04-18 15:42:00,Nigeria,Samsung Galaxy A54,Android,Influencer
d92ae63b-b737-4143-bba4-04273e3ee8d2,2026-01-16 02:55:00,Ghana,Samsung Galaxy S22,Android,Friend Referral
522756ab-143d-45c8-983a-a0fbd534819d,2026-04-08 03:50:00,Kenya,iPhone 15,iOS,Instagram
8c56a3db-56e0-4673-af10-10fbcb7b2b75,2026-01-01 04:40:00,Ghana,Infinix Hot 30,Android,Instagram
f25b23be-428b-45a6-b992-67eb4d8c26da,2026-05-30 17:38:00,Kenya,Samsung Galaxy A54,Android,Organic
e38f9e63-2340-49a6-b13b-e39b6f8166c0,2026-04-10 19:18:00,Kenya,Samsung Galaxy S22,Android,Organic
9e815db5-7838-4275-9ca1-2c4ce5e6e201,2026-03-31 21:58:00,Ghana,Redmi Note 12,Android,Facebook Ads
a889753a-b902-46cd-ab34-8bb81aa77c8f,2026-04-10 12:08:00,Kenya,Tecno Camon 20,Android,Instagram
52d36e2a-2c11-452a-980c-8141e9800696,2026-05-05 04:34:00,Nigeria,Infinix Hot 30,Android,Google Ads
22569942-2f1f-4a0f-b72e-c57fa9802296,2026-02-03 00:50:00,Ghana,iPhone 14,iOS,Instagram
45ec1c1c-a423-42e1-bbda-42029b1efc62,2026-04-29 16:15:00,Nigeria,iPhone 13,iOS,Facebook Ads
5a9dcfd5-e5f3-438e-8c6b-fd06d722ad4f,2026-06-10 04:35:00,Nigeria,iPhone 14,iOS,Facebook Ads
640f6449-2296-4c10-9bf6-038cb1e12218,2026-05-07 11:37:00,Kenya,iPhone 13,iOS,Instagram
47371092-def9-4fc0-bef8-8f7c245d0273,2026-04-21 18:40:00,Nigeria,Samsung Galaxy A54,Android,Influencer
58062a83-f8f1-4f05-811a-85c64bbbc5bd,2026-01-18 23:03:00,Ghana,Tecno Camon 20,Android,Instagram
cb56979a-348d-497b-af47-f05dff15d8ac,2026-06-04 01:00:00,Nigeria,iPhone 13,iOS,Influencer
85c75469-2ade-46ad-85fe-7a0acc32aebd,2026-05-17 02:18:00,Ghana,Samsung Galaxy A54,Android,Friend Referral
b0b2ea11-b469-41fc-9230-4e0590d3b343,2026-01-04 23:07:00,Kenya,Redmi Note 12,Android,Instagram
631c462a-54f5-4a87-8a8d-f87ea1e54e6d,2026-04-23 16:18:00,Kenya,iPhone 15,iOS,Friend Referral
2d07c949-5687-4363-a47e-6f1a50c7d601,2026-04-05 03:01:00,Ghana,iPhone 15,iOS,Friend Referral
e7b203d7-dc82-4f71-84d0-0544a1bd63f3,2026-04-23 18:49:00,Nigeria,Samsung Galaxy A54,Android,Instagram
9c6374c9-dd46-4138-9999-6f0d01b72ff7,2026-02-22 07:41:00,Kenya,iPhone 15,iOS,Organic
03968bb3-4b41-44f5-ba82-b5d6b31c5321,2026-04-24 20:46:00,Nigeria,iPhone 13,iOS,Influencer
a16d43d8-2afc-4bb1-9bae-ecda9b932bce,2026-01-14 03:55:00,Nigeria,Samsung Galaxy A54,Android,Facebook Ads
e27bf2af-21c3-412c-b810-7ab178106153,2026-02-25 11:03:00,Kenya,iPhone 14,iOS,Google Ads
82edbfd0-3b12-4034-bd6e-ec87f3c1d17d,2026-01-16 08:15:00,Nigeria,Tecno Camon 20,Android,Instagram
f61878de-e73e-4b75-bd84-8def1135aa90,2026-02-02 16:23:00,Ghana,iPhone 14,iOS,Friend Referral
33d5c4cb-74cf-40f3-9820-2f28498bd996,2026-05-01 04:56:00,Kenya,Infinix Hot 30,Android,Google Ads
dd320634-f522-497f-b651-c9e02b04447f,2026-03-31 12:25:00,Ghana,Samsung Galaxy A54,Android,Friend Referral
6c10f491-73b2-4ce7-833b-7ff949513deb,2026-06-23 07:51:00,Nigeria,Samsung Galaxy S22,Android,Google Ads
1ee6370f-ea94-43d5-b5e0-cb876a7b4a77,2026-05-07 22:08:00,Kenya,Tecno Camon 20,Android,Friend Referral
0e7dcb3d-8b11-4546-b516-8761e8ea8ba8,2026-06-28 08:04:00,Ghana,iPhone 15,iOS,Organic
ec461b64-9745-4b57-80e6-89db5d9a743d,2026-05-17 20:01:00,Kenya,iPhone 15,iOS,Google Ads
0ad05d67-1c74-408e-a411-b9bf81e58884,2026-04-25 19:32:00,Ghana,iPhone 14,iOS,Facebook Ads
86871d41-6e62-40ce-832a-952786a51e75,2026-01-01 14:18:00,Kenya,Samsung Galaxy S22,Android,Organic
7b2f7405-abcd-4ce6-9956-ba2b7d967b49,2026-03-12 05:36:00,Nigeria,Redmi Note 12,Android,Friend Referral
87e8ada4-6393-4bdf-988f-e88b49c38121,2026-02-11 07:54:00,Nigeria,Samsung Galaxy S22,Android,Friend Referral
8c9b89d6-ff7d-4f0d-9850-19d29a8c2870,2026-02-25 21:53:00,Kenya,Samsung Galaxy A54,Android,Instagram
ef0305e3-17be-4f67-b888-255a0e179d0d,2026-04-02 00:48:00,Kenya,Redmi Note 12,Android,Instagram
441bc22a-9df3-4dca-a1e0-e802f45ddb37,2026-01-21 08:40:00,Ghana,iPhone 14,iOS,Google Ads
8ac212f4-1ee4-4410-9a94-0a0678723f91,2026-06-14 03:20:00,Nigeria,iPhone 15,iOS,Friend Referral
30a60146-ae90-4205-9e2b-2c45edd9887c,2026-06-04 04:24:00,Ghana,Infinix Hot 30,Android,Google Ads
1c129e58-9744-4f2c-a357-63a130756340,2026-01-14 23:32:00,Ghana,iPhone 15,iOS,Facebook Ads
3b5aa825-c34f-435d-a818-c9a64c1803eb,2026-03-31 09:40:00,Nigeria,iPhone 15,iOS,Organic
73bc071e-40f6-4d82-8929-15b7ec1c7ed1,2026-03-30 10:24:00,Nigeria,iPhone 15,iOS,Organic
3577d23c-cbd4-428a-8c38-d94497adb703,2026-03-18 05:40:00,Kenya,Redmi Note 12,Android,Google Ads
801d954f-6972-4734-9ba7-d0e531084086,2026-05-03 00:53:00,Ghana,Redmi Note 12,Android,Friend Referral
92314d5f-459f-4dbb-9f70-c1a802de7435,2026-05-13 23:06:00,Kenya,iPhone 14,iOS,Organic
cadf94d2-4e2b-4ef3-9b4e-3750bce29837,2026-04-20 15:22:00,Nigeria,iPhone 15,iOS,Influencer
dcacf21c-d01d-4c42-8e1b-e8fbeb996d80,2026-04-18 03:51:00,Nigeria,Infinix Hot 30,Android,Google Ads
8881a377-70ee-47f3-bda0-b3a4465e1e00,2026-05-27 19:16:00,Ghana,iPhone 14,iOS,Instagram
abaf4bec-2ca2-4292-b805-f01282c726ac,2026-02-15 22:06:00,Ghana,Samsung Galaxy S22,Android,Friend Referral
c58e40e0-c8dc-44ee-bb3c-d4166091f3c4,2026-04-18 12:32:00,Nigeria,Samsung Galaxy S22,Android,Google Ads
355b3773-2a65-49da-a6a1-91966cf2a07f,2026-05-01 06:59:00,Ghana,iPhone 13,iOS,Friend Referral
00107fdb-5cfe-46d2-8eba-f024b042ba94,2026-04-16 21:58:00,Nigeria,Samsung Galaxy S22,Android,Facebook Ads
2746ec83-58e1-46ab-80ef-022c34f3bca9,2026-05-20 03:41:00,Ghana,Samsung Galaxy A54,Android,Instagram
ca91db14-5263-4c59-bc44-9eb722329a68,2026-02-09 21:42:00,Nigeria,Samsung Galaxy A54,Android,Facebook Ads
9c6f0d3b-b863-413f-924c-27b607071c0f,2026-06-28 19:19:00,Ghana,Redmi Note 12,Android,Friend Referral
f2332710-a72b-4b14-9a26-2be0341b9dd8,2026-03-21 15:22:00,Nigeria,iPhone 14,iOS,Organic
45b539f8-25bd-4e3f-8fdd-7951ecb1f37d,2026-01-24 21:40:00,Kenya,iPhone 15,iOS,Google Ads
c5584fea-0f3b-450e-9eb8-72425325b672,2026-02-21 10:24:00,Ghana,Samsung Galaxy A54,Android,Organic
7a8124c6-6890-440f-ba29-95c225917ffa,2026-02-18 08:26:00,Nigeria,Samsung Galaxy A54,Android,Facebook Ads
eb919fbb-4b05-40ac-b94f-ae849a3b9af5,2026-04-05 03:47:00,Kenya,Tecno Camon 20,Android,Friend Referral
909d4ef4-c930-4851-881d-c5fa753a3055,2026-03-24 19:06:00,Ghana,Redmi Note 12,Android,Friend Referral
b7467a0b-c07d-4da4-84f9-072a315e0ed8,2026-04-22 02:30:00,Kenya,iPhone 15,iOS,Organic
9ee9fcf8-16da-45cf-ba64-2aa32369ff16,2026-06-24 07:34:00,Ghana,Infinix Hot 30,Android,Influencer
7081c5ce-a2c1-47a4-827a-a378ed1a6ab9,2026-05-12 02:40:00,Ghana,Samsung Galaxy A54,Android,Facebook Ads
8dcd4379-dc7a-4a4e-bb93-9703587ae957,2026-03-24 16:22:00,Nigeria,iPhone 14,iOS,Google Ads
b66bdbc9-429f-472a-ba8e-cf4c247ddf5f,2026-04-23 17:36:00,Ghana,Redmi Note 12,Android,Organic
cffae5fa-4489-4d24-856c-97dd71dc59b6,2026-06-06 20:13:00,Nigeria,Redmi Note 12,Android,Instagram
236bd41d-99a9-4cfe-9c27-e54aeef03722,2026-05-06 14:22:00,Kenya,Infinix Hot 30,Android,Friend Referral
76bb0dcf-652f-42d6-a977-3980dec00bf0,2026-05-07 08:50:00,Ghana,Samsung Galaxy A54,Android,Instagram
00ed8281-ac4f-4406-8ff1-18ceede83c3a,2026-06-16 06:03:00,Kenya,iPhone 13,iOS,Organic
6b540fb9-715f-4936-96a7-5dc83ebc36ff,2026-04-12 11:46:00,Kenya,Samsung Galaxy S22,Android,Facebook Ads
a006c025-68e4-49c2-ae8c-95ecc46492f4,2026-03-29 05:58:00,Nigeria,iPhone 15,iOS,Influencer
7fd199b3-6914-4518-8e50-ab5d384ea906,2026-01-21 02:35:00,Nigeria,Redmi Note 12,Android,Influencer
0ad91496-846d-4452-9fc7-be57fcc649bb,2026-04-13 13:04:00,Ghana,Samsung Galaxy A54,Android,Influencer
d9630f90-21f9-461e-be12-c95cfa3befdc,2026-06-14 20:26:00,Kenya,iPhone 13,iOS,Friend Referral
03cc45b1-a29c-4fdd-9ed5-1224474be3e8,2026-02-16 18:45:00,Nigeria,Tecno Camon 20,Android,Friend Referral
d62e5ad6-53c7-41d0-84c8-9304e3d58429,2026-02-14 04:04:00,Ghana,Redmi Note 12,Android,Google Ads
e0c6a809-8a67-400d-a859-5a784f04aa54,2026-03-08 12:12:00,Ghana,iPhone 15,iOS,Facebook Ads
0255da91-5fdb-408e-a90a-ecbfa7db1ca2,2026-01-27 22:38:00,Ghana,Infinix Hot 30,Android,Organic
febb9cdc-aa00-4ba9-ad85-e64199672144,2026-05-31 23:59:00,Nigeria,iPhone 14,iOS,Facebook Ads
738c0078-a2fb-4ef1-8243-bdbfb4efb832,2026-04-27 13:47:00,Kenya,Samsung Galaxy S22,Android,Friend Referral
7c85d46e-456a-4dff-8465-1dd99c93e98f,2026-02-17 19:37:00,Nigeria,Tecno Camon 20,Android,Facebook Ads
0f791460-f50a-4353-91be-77d8a287c8b6,2026-02-08 21:05:00,Kenya,Redmi Note 12,Android,Friend Referral
34b55279-f7ed-4eca-9dce-5f9a9a2ae34e,2026-02-03 04:35:00,Kenya,iPhone 13,iOS,Friend Referral
1eb3ef4f-8464-4f80-a8ca-8a8177c4f25d,2026-01-13 11:14:00,Ghana,iPhone 15,iOS,Friend Referral
d0587976-0dcd-40ef-a636-9068887b0e3d,2026-06-03 13:15:00,Kenya,iPhone 13,iOS,Google Ads
853de2e3-b010-4f48-8462-32adc0e33f26,2026-03-31 23:32:00,Nigeria,iPhone 14,iOS,Google Ads
3cca9f04-afe5-476f-9a85-e9e8b6526c29,2026-03-25 18:30:00,Kenya,iPhone 15,iOS,Influencer
3864be3b-756f-416b-a126-08c65183aae7,2026-02-07 04:33:00,Ghana,Samsung Galaxy S22,Android,Organic
24589bec-1b4a-4c44-85a3-d36656ee44e4,2026-01-05 11:15:00,Kenya,Tecno Camon 20,Android,Facebook Ads
6df9830a-3890-42e0-ad91-ab949ae1e596,2026-02-04 01:40:00,Ghana,Samsung Galaxy S22,Android,Influencer
e97beeba-d0ed-4127-8f70-6660fe4a4438,2026-03-18 19:36:00,Nigeria,iPhone 15,iOS,Google Ads
175423e5-0db7-485c-b164-3eb724cd4d6d,2026-04-24 23:40:00,Kenya,Redmi Note 12,Android,Facebook Ads
3cd3db7f-089a-423b-8f08-77956c39ce07,2026-03-24 23:56:00,Kenya,Samsung Galaxy S22,Android,Influencer
54b8c4de-cbc0-44f4-8dd2-49caa1d95e73,2026-05-01 21:31:00,Nigeria,Tecno Camon 20,Android,Instagram
10ccb388-7a15-4bce-9761-43c79270735a,2026-05-30 11:31:00,Kenya,Samsung Galaxy A54,Android,Organic
891d9b26-4c7a-4364-99dd-cc111f45e450,2026-05-07 21:37:00,Ghana,Samsung Galaxy S22,Android,Influencer
aa170d62-9350-431c-9271-fb54c99631b5,2026-05-15 19:26:00,Nigeria,iPhone 13,iOS,Friend Referral
6fa2056d-ff5e-4517-bfef-73b998c880eb,2026-01-18 04:56:00,Kenya,Tecno Camon 20,Android,Organic
006a6fb9-711f-4031-b02b-b750381c6bc5,2026-01-27 02:51:00,Nigeria,iPhone 15,iOS,Influencer
a4bc2bfb-9df0-44fb-bc27-079584eb4c45,2026-06-21 04:10:00,Nigeria,Samsung Galaxy A54,Android,Google Ads
ffcfc6e2-b343-4d16-894a-d80b6c4f2361,2026-02-13 17:13:00,Ghana,Samsung Galaxy S22,Android,Google Ads
d9a2fc68-ccd3-42f5-bee0-ec5a08cb13c1,2026-03-16 14:58:00,Ghana,iPhone 13,iOS,Google Ads
40c7639d-8845-4288-9710-77d93e6bceb4,2026-06-24 00:24:00,Ghana,iPhone 13,iOS,Organic
8a6e2d9e-b427-4dc8-98ff-63430ddac13e,2026-02-28 09:08:00,Ghana,iPhone 14,iOS,Influencer
0ebdeda0-4df5-4677-80a4-eb9231a3bc89,2026-04-26 21:03:00,Nigeria,iPhone 14,iOS,Organic
32cc6baa-6828-49af-ae40-6772808441d9,2026-04-04 08:32:00,Nigeria,Samsung Galaxy S22,Android,Facebook Ads
84e64ffc-8d91-49cd-8fc4-c669cdd02890,2026-01-03 12:17:00,Nigeria,Redmi Note 12,Android,Instagram
4215f00e-c36f-4f71-bcd8-561d281e8304,2026-06-23 20:42:00,Nigeria,Infinix Hot 30,Android,Google Ads
07da1db1-5e3e-4678-98e5-87ed9f6c9258,2026-02-25 03:34:00,Nigeria,Tecno Camon 20,Android,Instagram
